Variant,ID,OOD,FGSM,Layer,Threshold,Mini,N-extract,N-train,Random seed,AUROC,AUROC-avg-std,FPR95,FPR95-avg-std,Logfile
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.dropout2,0.4,,15,2,1000,78.12,,50.43,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.dropout2,0.4,,15,3,2000,78.85,78.26±0.44,49.07,50.02±0.67,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.dropout3,0.4,,15,1,0,79.67,,48.62,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.dropout3,0.4,,15,2,1000,79.29,,49.55,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.dropout3,0.4,,15,3,2000,79.2,79.39±0.20,49.87,49.35±0.53,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear1,0.4,,15,1,0,79.74,,50.65,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear1,0.4,,15,2,1000,79.12,,52.41,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear1,0.4,,15,3,2000,80.58,79.81±0.60,51.82,51.63±0.73,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear2,0.4,,15,1,0,80.23,,47.78,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear2,0.4,,15,2,1000,80.17,,47.38,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.linear2,0.4,,15,3,2000,80.25,80.22±0.03,47.26,47.47±0.22,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm1,0.4,,15,1,0,78.77,,51.43,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm1,0.4,,15,2,1000,80.21,,49.43,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm1,0.4,,15,3,2000,79.85,79.61±0.61,49.05,49.97±1.04,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm2,0.4,,15,1,0,79.01,,51.03,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm2,0.4,,15,2,1000,82.37,,45.83,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.norm2,0.4,,15,3,2000,81.69,81.02±1.45,46.94,47.93±2.24,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.attention_weights,0.4,,15,1,0,75.92,,56.36,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.attention_weights,0.4,,15,2,1000,79.36,,49.38,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.attention_weights,0.4,,15,3,2000,78.27,77.85±1.44,52.5,52.75±2.85,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.output_proj,0.4,,15,1,0,80.03,,50.5,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.output_proj,0.4,,15,2,1000,77.82,,54.15,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.output_proj,0.4,,15,3,2000,80.59,79.48±1.20,49.71,51.45±1.93,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,15,1,0,71.72,,58.17,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,15,2,1000,71.17,,58.82,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,15,3,2000,71.32,71.40±0.23,58.73,58.57±0.29,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.value_proj,0.4,,15,1,0,80.8,,50.03,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.value_proj,0.4,,15,2,1000,79.3,,51.18,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.2.self_attn.value_proj,0.4,,15,3,2000,80.32,80.14±0.63,49.48,50.23±0.71,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout1,0.4,,15,1,0,77.6,,54.01,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout1,0.4,,15,2,1000,78.59,,53.08,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout1,0.4,,15,3,2000,81.85,79.35±1.82,46.87,51.32±3.17,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout2,0.4,,15,1,0,76.58,,52.02,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout2,0.4,,15,2,1000,75.69,,52.74,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout2,0.4,,15,3,2000,75.58,75.95±0.45,53.28,52.68±0.52,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout3,0.4,,15,1,0,73.46,,57.65,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout3,0.4,,15,2,1000,74.09,,57.38,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.dropout3,0.4,,15,3,2000,74.12,73.89±0.30,56.67,57.23±0.41,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear1,0.4,,15,1,0,63.37,,74.52,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear1,0.4,,15,2,1000,74.66,,63.29,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear1,0.4,,15,3,2000,83.05,73.69±8.06,46.89,61.57±11.35,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear2,0.4,,15,1,0,75.93,,53.41,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear2,0.4,,15,2,1000,75.57,,55.6,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.linear2,0.4,,15,3,2000,76.88,76.13±0.55,52.11,53.71±1.44,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm1,0.4,,15,1,0,78.63,,51.22,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm1,0.4,,15,2,1000,80.98,,47.29,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm1,0.4,,15,3,2000,80.01,79.87±0.96,49.38,49.30±1.61,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm2,0.4,,15,1,0,78.13,,51.9,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm2,0.4,,15,2,1000,77.81,,51.44,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.norm2,0.4,,15,3,2000,78.9,78.28±0.46,50.5,51.28±0.58,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.attention_weights,0.4,,15,1,0,75.08,,54.98,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.attention_weights,0.4,,15,2,1000,78.11,,50.59,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.attention_weights,0.4,,15,3,2000,79.76,77.65±1.94,48.31,51.29±2.77,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.output_proj,0.4,,15,1,0,82.65,,45.96,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.output_proj,0.4,,15,2,1000,78.49,,54.07,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.output_proj,0.4,,15,3,2000,82.53,81.22±1.93,46.35,48.79±3.73,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.sampling_offsets,0.4,,15,1,0,71.44,,57.8,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.sampling_offsets,0.4,,15,2,1000,71.22,,58.18,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.sampling_offsets,0.4,,15,3,2000,72.7,71.79±0.65,56.44,57.47±0.75,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.value_proj,0.4,,15,1,0,84.74,,41.79,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.value_proj,0.4,,15,2,1000,79.25,,50.77,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.3.self_attn.value_proj,0.4,,15,3,2000,79.76,81.25±2.48,50.53,47.70±4.18,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout1,0.4,,15,1,0,77.1,,54.74,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout1,0.4,,15,2,1000,72.99,,60.4,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout1,0.4,,15,3,2000,78.76,76.28±2.43,51.87,55.67±3.54,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout2,0.4,,15,1,0,74.11,,56.1,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout2,0.4,,15,2,1000,74.51,,54.59,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout2,0.4,,15,3,2000,74.65,74.42±0.23,54.4,55.03±0.76,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout3,0.4,,15,1,0,75.36,,54.06,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout3,0.4,,15,2,1000,75.13,,54.34,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.dropout3,0.4,,15,3,2000,75.61,75.37±0.20,53.56,53.99±0.32,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear1,0.4,,15,1,0,81.78,,51.3,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear1,0.4,,15,2,1000,76.44,,57.34,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear1,0.4,,15,3,2000,83.66,80.63±3.06,45.61,51.42±4.79,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear2,0.4,,15,1,0,75.04,,54.19,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear2,0.4,,15,2,1000,73.92,,55.42,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.linear2,0.4,,15,3,2000,75.98,74.98±0.84,52.26,53.96±1.30,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm1,0.4,,15,1,0,76.49,,54.31,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm1,0.4,,15,2,1000,78.41,,52.37,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm1,0.4,,15,3,2000,71.76,75.55±2.79,60.85,55.84±3.63,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm2,0.4,,15,1,0,77.41,,52.27,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm2,0.4,,15,2,1000,76.14,,52.84,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.norm2,0.4,,15,3,2000,78.37,77.31±0.91,51.5,52.20±0.55,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_15_train_3_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.self_attn.attention_weights,0.4,,15,1,0,72.32,,59.93,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-0_layer_features_seperate_extract_15_train_1_combined_cnn_layer.txt
MS_DETR,VOC,OpenImages,8,backbone.0.body.layer3.0.downsample_transformer.encoder.layers.4.self_attn.attention_weights,0.4,,15,2,1000,73.38,,58.0,,eval_trainth04_testth01_VOC-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_15_train_2_combined_cnn_layer.txt
